YEAR MONTH DAY PRCP TMAX TMIN TAVG
2001 3 23 0.32 -1.8 -10.28 -6.04
2001 3 24 24.33 17.58 5.81 11.69
2001 3 25 3.58 9.59 -0.52 4.54
2001 3 26 7.93 16.42 0.18 8.3
2001 3 27 5.88 2.87 -7.22 -2.18
2001 3 28 2.75 9.28 -1.49 3.89
2001 3 29 15.55 17.66 3.88 10.77
2001 3 30 1.42 2.93 -0.42 1.25
2001 3 31 0 6.82 -0.75 3.04
2001 4 1 0.73 11.44 -2.75 4.34
2001 4 2 0.3 5.34 -1 2.17
2001 4 3 3.22 6.09 -4.5 0.8
2001 4 4 0 6.23 -4.5 0.87
2001 4 5 22.02 14.9 3.69 9.29
2001 4 6 7.28 6.96 0.07 3.52
2001 4 7 0 6.78 -1.94 2.42
2001 4 8 0.15 14.01 -0.76 6.62
2001 4 9 0.1 16.52 2.66 9.59
2001 4 10 0.1 16.52 2.66 9.59
2001 4 11 0.55 22.7 4.7 13.7
2001 4 12 0 9.43 -3.24 3.09
2001 4 13 0 19.88 2.31 11.09
2001 4 14 0 11.75 -3.25 4.25
2001 4 15 0.12 17.62 0 8.81
2001 4 16 0 12.71 -1.85 5.43
2001 4 17 0 12.13 -2.58 4.78
2001 4 18 0 8.6 -6.14 1.23
2001 4 19 0 7.81 -0.72 3.54
2001 4 20 11.85 21.91 8.07 14.99
2001 4 21 7.1 18.14 6 12.07
2001 4 22 0.17 10.79 0.91 5.85
2001 4 23 0.15 11.37 -0.86 5.25
2001 4 24 0.2 12.79 -0.9 5.94
2001 4 25 0 14.68 -2.94 5.87
2001 4 26 0 12.03 2.18 7.1
2001 4 27 1.92 15.22 -2.78 6.22
2001 4 28 2.33 22.48 9.28 15.88
2001 4 29 0.5 15.95 6.56 11.25
2001 4 30 0 21.09 3.17 12.13
2001 5 1 10.65 17.74 3.15 10.44
2001 5 2 2.4 14.03 4.5 9.27
2001 5 3 2.25 22.59 5.42 14
2001 5 4 4.55 23.25 12.07 17.66
2001 5 5 0.28 17.36 1.32 9.34
2001 5 6 0.62 28.35 8.35 18.35
2001 5 7 2.08 23.03 8.57 15.8
2001 5 8 1.62 15.65 7.19 11.42
2001 5 9 13.95 15.02 7.3 11.16
2001 5 10 1.67 15.14 6.75 10.95
2001 5 11 0.6 26.31 5.52 15.91
2001 5 12 0 31.96 13.75 22.86
2001 5 13 3.35 19.57 3.42 11.5
2001 5 14 0 15.04 3.99 9.52
2001 5 15 0 15.77 1.17 8.47
2001 5 16 0.73 28.84 14.54 21.69
2001 5 17 0.55 27.42 12.17 19.8
2001 5 18 1.75 15.45 4.95 10.2
2001 5 19 17.9 24.44 9.84 17.14
2001 5 20 0 26.64 8.47 17.55
2001 5 21 0 26.73 5.78 16.26
2001 5 22 1.35 24.92 12.1 18.51
2001 5 23 0.15 25.83 10.31 18.07
